date,hierarchy,owned_media_digital_social_linkedin_impressions,owned_media_digital_social_instagram_impressions,paid_media_digital_social_pinterest_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_traditional_fixed_and_flex_television_spend_usd,paid_media_traditional_other_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_video_other_spend_usd,paid_media_digital_video_twitch_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_display_google_display_network_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_retail_spend_usd,paid_media_digital_display_google_spend_usd,paid_media_digital_social_meta_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_social_other_spend_usd,paid_media_digital_video_netflix_spend_usd,owned_media_digital_social_facebook_impressions,owned_media_digital_video_youtube_views,paid_media_digital_search_other_spend_usd,average_selling_price_vs_competitor_average_selling_price_ratio,average_selling_price_relative_to_12_week_moving_average_ratio,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,commercial_execution_sovi_ssd_percentage,competitor_paid_media_traditional_television_spend_usd,macroeconomics_yoy_percentage_change_in_real_private_consumption,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,weather_population_weighted_average_precipitation_mm,competitor_paid_media_digital_social_spend_usd,commercial_execution_total_ko_cde,commercial_execution_socvi_nartd_percentage,competitor_paid_media_digital_internet_spend_usd,weather_population_weighted_average_temperature_celsius,macroeconomics_consumer_price_index_seasonally_adjusted,varying_intercept,holiday_effect
01-01-2024,brand2,0,0,0,0,116.5974675,0,0,0,764.9404665,0,0,1459.700901,0,0,0,0,0,0,0,0,0,0,0,0,0,1792.411674,0,907.2718719,0,0,0,0,-9551.508968,-4664.528209,52262.25046,68929.37351,-32.07152276,46147.47592,-47167.78142,72308.13273,-21707.24253,0,68643.56439,70813.25821,0,140853.645,-104052.94,2795057.634,854016.6112
01-01-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170.591218,-40.47061205,36.83428295,70.29494355,0,47.9258325,-76.16819782,-72.73902132,-18.42594071,0,72.79405864,81.11300797,0,200.3583131,-70.72633311,4157.052997,507.7478877
01-01-2024,brand8,0,335.5533229,0,0,363.8219661,0,0,0,1631.312816,0,0,1208.107675,0,0,0,1230.719777,0,0,0,0,0,0,5965.537685,0,0,2722.719914,0,5985.080268,0,1018.26875,0,592.7121284,-19151.46652,0,58373.17803,87135.29875,-53699.35989,55690.0947,-118804.7104,10025.28074,-25792.0403,-9231.335883,91485.89205,84480.74884,-895.1373315,164068.7809,-123167.8031,3155608.003,1005725.242
08-01-2024,brand0,18992.3338,16891.36226,0,0,27190.5006,2482.750269,4705.329109,0,23217.77426,0,0,9247.143935,0,0,0,3278.954787,21430.6794,20183.78133,0,0,0,0,14316.71813,14386.15024,0,38494.33467,0,20615.76888,0,13603.02426,0.002620601,0,-557031.9059,-457043.5131,2199576.267,757626.8562,-360696.5331,536030.1458,-853505.8665,767874.1795,-446593.335,0,715058.1234,733715.4953,0,2524594.442,-974094.6805,25938237.91,346.5513867
08-01-2024,brand1,95.7813604,77.82068548,0,0,0,0,0,0,0,0,0,1.269950293,0,0,0,0,0,0.820733382,0,0,0,0,0,0,0,8.429587655,0,23.06086323,0,72.5647302,1.46398E-05,0,-6073.487782,-877.590684,3437.697855,2541.263494,0,1809.052272,-2908.158614,-2148.882416,-1252.243387,0,2686.364103,2639.341204,0,9375.220316,-2712.924654,105171.8052,2.045120573
08-01-2024,brand13,0,20.35195299,0,0,0,13.71737475,0,0,212.8241316,0,0,183.4766253,0,0,0,125.773199,0,33.4416044,0,0,0,0,191.5977069,0,0,441.0775031,0,286.3215097,0,0,0.191078461,0,-2285.884075,-13562.60563,17455.84289,5818.584877,0,4213.541833,-4931.219278,7266.11932,-3615.185782,0,5631.969125,5841.342254,0,20823.80636,-8767.4266,237650.1743,6028.867228
08-01-2024,brand19,0,220.2110741,6475.566158,0,0,4863.433858,1558.386137,0,587.5028786,0,0,348.3103963,0,0,0,202.6147771,143.1223346,0,0,0,0,0,612.0701438,0,0,2262.550631,0,3169.372829,0,474.3815923,0,297.3867421,3679.539654,-18288.78684,113028.2294,31732.86149,0,22238.32719,-50914.4048,10640.91592,-22469.24147,0,32644.04937,32904.24749,0,110554.1623,-45809.69163,1260763.885,35232.24714
08-01-2024,brand2,0,0,0,0,114.4250664,0,0,0,477.5712632,0,0,1344.391465,0,0,0,0,0,0,0,0,0,0,0,0,0,1368.916539,0,786.6378621,0,0,0,0,-12258.35149,-49295.08767,170846.9142,88463.5602,-51.45050904,59225.40431,-60534.85849,92799.84029,-53537.44373,0,88096.75443,90881.32696,0,295946.599,-133540.9428,3322902.125,82860.46235
08-01-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-188.2533748,-54.00131418,63.06466409,77.57292846,0,52.88783215,-84.05426993,-80.27005374,-39.07587035,0,80.33078935,89.51104086,0,239.8556748,-78.04898192,4461.53185,183.9490857
08-01-2024,brand8,0,474.5277918,0,0,274.2218435,0,0,0,1020.078998,0,0,789.4953299,0,0,0,986.6624834,0,0,0,0,0,0,4187.170503,0,0,1615.055525,0,5100.853941,0,1413.189198,0,399.3571125,-25442.40949,-62871.47716,306748.341,115757.8168,-56469.33699,73983.37839,-157830.1114,13318.42121,-65846.81781,0,121537.5087,112231.2907,0,387426.7724,-163626.4085,3767646.126,80.79381104
15-01-2024,brand0,6851.240637,13238.06616,0,0,18867.4712,679.872067,10545.67463,0,20251.51809,0,0,6980.028879,0,0,15257.79763,2595.622112,14603.04255,14479.46871,0,0,0,0,10312.08667,14230.83171,0,38205.22061,0,15561.10671,0,10426.52176,0.00214506,0,-556480.0055,-455282.3122,2192097.114,756876.2088,-343683.6718,535499.0537,-852660.2234,767113.3792,-581371.6868,0,714349.6526,732988.539,0,2847273.567,-973129.5595,25776454.77,0.349173213
15-01-2024,brand1,43.73285702,66.99772059,0,0,0,0,0,0,0,0,0,0.527790083,0,0,0,0,0,0.552540234,0,0,0,0,0,0,0,4.897379819,0,16.72398965,0,58.98110618,1.27892E-05,0,-6082.388721,-882.7069855,3448.764867,2544.987817,-207.2293402,1811.70351,-2912.420636,-2152.031688,-1634.168761,0,2690.301076,2643.209264,0,10574.1597,-2716.900553,104651.553,0.004089276
15-01-2024,brand13,0,11.62317728,0,0,0,16.42591484,276.2175899,0,215.6563759,0,0,181.5564871,0,0,0,95.64054632,0,202.5549162,1203.298933,0,799.9969055,0,191.356295,0,0,565.35842,0,295.1855448,0,0,0,0,-2272.276882,-13481.87145,17148.40928,5783.94856,0,4188.459863,-4901.865186,7222.866258,-4682.845349,0,5598.443676,5806.570469,0,23218.15036,-8715.236699,235528.8334,4580.242146
15-01-2024,brand19,0,624.2742677,7166.67397,0,0,5957.439262,4809.234551,0,354.4825951,0,0,382.3915969,1183.498722,0,0,89.93392648,530.7386229,0,0,0,0,0,416.2453577,0,798.5584807,3607.593265,0,2411.550812,0,700.839355,0,217.3789105,3686.078613,-18427.93148,113646.3444,31789.25439,0,22277.84722,-51004.88547,10659.82604,-29331.3238,0,32702.06155,32962.72207,0,126612.7619,-45891.10065,1253007.208,25211.55387
15-01-2024,brand2,0,0,0,0,76.13776175,0,0,0,333.2564239,0,0,1235.06597,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.354207,0,612.3692129,0,0,0,0,-12432.53562,-52167.0445,178477.7851,89720.5765,-138.2384448,60066.96323,-61395.024,94118.47264,-70755.0464,0,89348.55864,92172.69834,0,349502.2803,-135438.4828,3303462.175,59013.47278
15-01-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191.5515999,-56.52803287,65.46888972,78.93201687,-6.936865371,53.81443427,-85.52691234,-81.67639616,-51.81122019,0,81.73819587,91.07928665,0,288.9031726,-79.41641086,4431.283726,187.227716
15-01-2024,brand8,0,488.7213745,0,0,107.5787485,0,0,0,722.9317337,0,0,530.1624308,0,0,0,770.2877997,0,0,0,0,0,0,2907.016987,0,0,1128.478511,0,3760.422312,0,2228.116925,0,254.3509324,-25533.66446,-63783.47626,310351.2136,116173.0084,-54052.4067,74248.73653,-158396.2048,13366.19074,-86111.63741,0,121973.4305,112633.8337,0,443068.408,-164213.2917,3730281.993,0.298715326
22-01-2024,brand0,14137.54238,17469.89456,0,0,14564.78222,424.2234556,11063.76115,0,17408.98498,0,0,5409.575128,0,0,17627.38834,2138.288522,11106.21276,10674.04655,0,0,0,0,8079.686939,13992.47871,0,35453.62016,0,11805.86074,0,13389.74861,0.001863477,0,-553134.1084,-444605.0284,2146754.734,752325.4076,-344619.8357,532279.3069,-847533.5102,762501.0258,-401815.2159,0,710054.5469,728581.365,0,3018290.38,-967278.5112,25476584.09,0.001260049
22-01-2024,brand1,79.79739193,93.53981386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41087058,0,0,0,0,0,0,0,0,0,11.92439732,0,72.70236634,1.13503E-05,0,-6053.903739,-866.3336832,3413.347969,2533.069156,-469.0836491,1803.218958,-2898.781217,-2141.953315,-1130.966834,0,2677.701885,2630.830612,0,11212.80098,-2704.176792,103705.1048,3.74807E-05
22-01-2024,brand13,0,6.618709586,0,0,0,17.21153438,345.506016,0,209.1002935,0,0,174.7704619,0,0,0,74.6573876,0,233.347756,1293.558502,0,913.8126379,0,185.6257034,1130.845602,0,591.1894057,0,288.7592071,0,0,0,0,-2246.165639,-13326.94824,16558.46585,5717.48391,0,4140.329331,-4845.536753,7139.866681,-3218.7109,0,5534.110704,5739.845865,0,24307.75109,-8615.087959,232552.8241,4173.468316
22-01-2024,brand19,0,588.9480488,6781.990482,0,0,5757.666402,5068.339081,0,212.3271365,0,0,339.2651958,1327.977194,0,0,0,303.1460898,0,0,0,0,0,686.2546986,0,1017.74204,3612.555471,0,1736.808994,0,785.0017743,0,154.9874782,3672.197704,-18132.55511,112334.2093,31669.5435,0,22193.95407,-50812.81301,10619.68363,-20318.17759,0,32578.91324,32838.59217,0,135424.4574,-45718.28551,1240903.554,21524.96657
22-01-2024,brand2,0,0,0,0,0,0,0,0,222.5406753,0,0,1134.174018,0,0,0,0,0,0,0,0,0,0,0,0,0,854.6820585,0,478.9245869,0,0,0,0,-12481.32281,-52971.4503,180615.1141,90072.65394,-174.1631766,60302.6753,-61635.94759,94487.80811,-49391.24231,0,89699.17622,92534.39828,0,380238.8326,-135969.9644,3258512.907,50366.99812
22-01-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-193.7399509,-58.20449439,67.06407789,79.83376325,-15.95638033,54.42922879,-86.50400107,-82.60949527,-36.43752316,0,82.672001,92.1198076,0,321.6464223,-80.32369112,4361.245246,219.7649892
22-01-2024,brand8,0,1192.25481,0,0,0,0,0,0,529.039128,0,0,370.1477982,0,0,0,608.7931717,0,0,0,0,0,0,2108.238277,0,0,856.1441215,0,2835.898084,0,949.6981277,0,159.7538786,-25475.88694,-63206.04965,308070.077,115910.1324,-54404.10852,74080.72666,-158037.7862,13335.94576,-59740.60816,0,121697.4293,112378.9661,0,474266.3441,-163841.7102,3678261.057,0.004225011
29-01-2024,brand0,4513.223853,11190.79983,0,0,10387.02875,11467.26806,10127.99792,0,13680.41952,0,0,5851.993173,0,0,20503.51806,1455.751183,28806.7206,9543.125516,0,0,0,0,5698.415405,12687.67851,0,30762.38479,0,8273.168803,0,11559.83237,0,0,-490596.69,-299331.5416,1498651.515,687278.3378,-232496.316,486257.7199,-762348.1786,652708.7684,-466468.9386,-1352.014255,648662.2728,665587.2372,-2340.987556,1684030.133,-887121.6654,23768705.56,0.209740316
29-01-2024,brand1,27.38567046,58.45965378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23641806,0,0,0,0,0,0,0,0,0,7.19977501,0,59.16007889,0,0,-5761.215909,-524.964956,2176.360286,2116.79223,-150.6761613,1506.883407,-2422.404277,-1723.207891,-1201.020665,0,2237.656454,2198.487864,0,4741.007462,-2268.668216,88911.27593,0.002847515
29-01-2024,brand13,0,12.27561233,0,0,0,16.16499172,234.973978,0,191.5390757,0,0,155.180105,0,0,0,51.71663314,0,146.4000788,1387.803787,0,687.1548391,0,192.8826641,1161.503174,0,506.2562904,0,272.4523198,0,0,0,0,-2146.525465,-12558.62579,13887.7838,5435.290827,0,3935.978551,-4606.379638,9087.848978,-3888.384752,0,5260.968219,5456.549081,-0.064617462,15268.55776,-8222.090849,223651.1781,4521.999693
29-01-2024,brand19,0,779.7174303,5936.016718,0,0,4530.099815,4997.760853,0,1525.555971,0,0,318.8046406,1826.227237,0,0,0,13212.08982,0,2815.80145,0,0,0,1344.911954,0,748.5957093,3021.479863,0,1113.409309,0,1066.724165,0,109.3194653,4371.795132,-13489.96155,94468.86506,30039.62264,0,21051.70872,-48197.6549,11016.41212,-24491.0185,-3746.841644,30902.1903,31148.50446,0,82895.59541,-43535.87971,1189480.482,22133.91634
29-01-2024,brand2,0,0,0,0,0,0,0,0,157.5284825,0,0,949.2967507,0,0,0,0,0,0,0,0,0,0,0,0,0,554.9598635,0,347.178772,0,0,0,0,-8491.984766,-36327.02918,129877.648,81714.78452,-167.6634253,54707.1714,-55916.72894,74168.2866,-56941.25769,0,81375.96191,83948.10284,0,204045.1181,-123838.4147,2979587.624,49864.59914
29-01-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-236.3213342,-79.91978788,87.47703498,91.37303522,-7.019867186,62.29649758,-99.00739755,-94.0989617,-52.99680922,0,94.6215154,105.4349198,0,335.9951543,-92.29535118,4785.642379,326.568973
29-01-2024,brand8,0,425.337392,0,0,0,0,0,0,340.9251403,0,0,234.6869829,0,0,0,404.6929979,0,0,0,0,0,0,1367.290336,0,0,573.0580749,0,1957.050869,0,1094.319262,0,97.24699773,-27014.90826,-47723.53935,221233.356,105903.1511,-36708.61989,67685.0438,-144393.7575,15434.51353,-69362.78861,-11610.12549,111190.8077,102676.8444,-462.6602492,263214.899,-150285.3588,3421309.296,0.238540584
05-02-2024,brand0,13287.36546,5462.195395,0,0,7865.481696,21538.38936,13382.55791,0,11659.67783,0,0,7290.048604,0,0,24534.20882,991.8381493,28266.7499,9462.41487,0,0,0,0,4170.062555,12561.28521,1827.837883,31064.17,0,5797.152034,0,6531.111533,0,0,-485453.499,-282349.6248,1426862.642,680073.2265,-237803.6072,481160.0166,-754356.0694,645866.0686,-276062.8963,0,641861.9947,658609.5255,0,1934194.863,-877821.4882,23385661.57,199.4851795
05-02-2024,brand1,72.78101048,31.71935893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149654521,0,0,0,0,0,0,0,0,0,4.718533145,0,32.22212727,0,0,-5682.223523,-481.9335602,2090.115599,2087.768761,-275.0739347,1486.222436,-2389.190543,-1699.580881,-708.462603,0,2206.975808,2168.344262,0,5487.882135,-2237.562366,87792.8583,1.019427177
05-02-2024,brand13,0,10.45826894,0,0,0,14.89818625,56.25788738,0,177.3019522,0,0,137.7774569,0,0,0,33.76430862,350.0642753,33.38636095,1395.181491,0,182.4259547,0,313.4813369,1095.424221,0,404.4960622,0,248.8489661,0,0,0,0,-2106.631962,-12325.22181,12994.24721,5334.275117,0,3862.827789,-4520.76937,8918.949918,-2282.359979,0,5163.192322,5355.138284,0,16986.37048,-8069.282036,220328.2674,6007.617368
05-02-2024,brand19,0,369.2079969,5179.182879,0,0,3159.648224,4873.826331,0,2381.944003,0,0,319.3097039,2196.762829,0,0,0,7034.880779,0,4128.938229,0,0,0,1939.382821,0,295.0570031,2527.242257,0,640.4897242,0,617.2448884,0,72.7462062,4296.605144,-12225.85588,88805.9564,29522.97473,0,20689.64287,-47368.70913,10826.94215,-14395.76592,0,30370.70718,30612.78502,0,93150.60022,-42787.11126,1171057.646,29101.9684
05-02-2024,brand2,0,0,0,0,0,0,0,0,108.1975456,0,0,766.4576038,0,0,0,0,0,0,0,0,0,0,0,0,0,348.1756396,0,253.0431801,0,0,0,0,-8288.332863,-31790.9393,166318.6587,79755.12822,-99.91930631,53395.20254,-60262.54969,72389.60786,-33238.95191,0,79424.43114,81934.88786,0,225421.8536,-120868.5638,2888002.809,66045.98532
05-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-232.7001407,-77.31275719,114.6023495,89.97291009,-12.79450067,61.34191736,-97.49028973,-92.65706672,-31.21085937,0,93.17161323,103.8193219,0,367.132886,-90.88109323,4584.632607,448.1231023
05-02-2024,brand8,0,248.1188862,0,0,0,0,0,0,216.3330148,0,0,148.9055297,0,0,0,264.9698557,0,0,0,0,0,0,923.4137325,0,0,389.5890178,0,1370.918988,0,423.3699175,0,59.44397512,-26654.88003,-44536.74679,208986.0023,104491.7777,-37438.689,66783.00387,-142469.419,15228.81746,-40931.91543,0,109708.9656,101308.468,0,300071.8687,-148282.5029,3357219.773,51.41380547
12-02-2024,brand0,12222.86603,4192.562225,0,0,4415.187825,19470.81674,10274.78045,0,3328.522593,0,0,5819.528966,0,0,18487.71021,458.3136963,21808.26811,6553.788157,0,0,0,0,2174.722135,10688.17646,2064.97851,22354.55237,0,2785.29374,0,5106.062558,0,0,-405455.8438,-18211.3639,310252.055,568004.2773,-343429.9241,401869.8823,-630046.0852,539434.101,-269622.3133,0,536089.8565,550077.5695,0,1086866.868,-733165.6953,20690707.05,4710758.188
12-02-2024,brand1,71.72431223,25.63836712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066534245,0,0,0,0,0,0,0,0,0,2.203371673,0,26.95173525,0,0,-4930.456239,-72.40553979,1269.328466,1811.553606,-429.4384747,1289.592824,-2073.096803,-1474.723605,-718.8488583,0,1914.98937,1881.468839,0,3402.400953,-1941.529277,78312.90174,11620.42868
12-02-2024,brand13,0,5.866847875,0,0,0,11.32438035,130.5107712,0,132.2548421,0,0,99.76863028,0,0,0,15.11514618,462.8541229,16.94110004,1039.633358,0,403.3344548,0,276.7234809,825.8896137,0,328.0101918,0,186.6420928,0,0,0,0,-1767.60218,-10341.66828,5400.642022,4475.806167,0,3241.165493,-3793.221568,7483.583086,-2239.400985,0,4332.256497,4493.31173,0,9999.598901,-6770.656088,195903.9122,45747.79145
12-02-2024,brand19,0,262.3612428,3716.315935,0,0,2216.116524,3585.89966,0,1787.151495,0,0,224.6356675,1622.586799,0,0,0,4435.004556,0,3130.166282,0,0,0,1566.554541,0,160.3116628,1853.201301,0,241.9809709,0,341.7605425,0,34.04299529,3682.209494,-1896.541424,42532.9543,25301.3191,0,17731.11488,-40595.19193,9278.737011,-14426.78925,0,26027.82955,26235.29131,0,58487.76528,-36668.74242,1056102.527,230423.6768
12-02-2024,brand2,0,0,0,0,0,0,0,0,50.32293591,0,0,417.9627304,0,0,0,0,0,0,0,0,0,0,0,0,0,148.3605516,0,134.8786662,0,0,0,0,-7038.659253,-3956.032201,86030.86939,67730.04662,-153.8220373,45344.53945,-51176.46214,61475.06279,-33008.20745,0,67449.21041,69581.15294,0,129935.9607,-102644.6028,2540089.827,589204.7736
12-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-191.1427599,-47.39406667,80.89140568,73.90485583,-18.90894354,50.38700598,-80.079724,-76.10965512,-29.97911412,0,76.53230996,85.27846893,0,236.1312638,-74.65084864,3746.494614,1396.395187
12-02-2024,brand8,0,128.8582515,0,0,0,0,0,0,91.59041202,0,0,63.65297286,0,0,0,116.136018,0,0,0,0,0,0,448.653564,0,0,184.8177092,0,664.9320722,0,209.8299731,0,24.57083535,-22110.50224,-4312.152252,54396.44925,86677.0243,-53699.00955,55397.20137,-118179.8757,12632.46363,-39704.1411,0,91004.73634,84036.43558,0,160745.008,-123001.8896,2959732.389,682033.8215
19-02-2024,brand0,16857.14332,6006.605811,0,18963.71171,1127.280953,25739.21477,11146.15169,0,9218.026466,0,0,6860.885216,0,0,23602.45758,78.06242097,26775.08729,14868.09214,0,0,0,0,2667.533792,13739.70342,2885.567831,28376.90251,0,1394.22114,0,4490.396471,0,0,-499049.7987,-327242.2274,1616640.356,699120.3224,-550642.7391,494636.0669,-775483.6361,663955.1103,-393724.8054,0,659838.8926,677055.4785,0,2179167.668,-902407.0026,23389468.95,205.0722445
19-02-2024,brand1,94.06103588,37.26067761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009633702,0,0,0,0,0,0,0,0,0,0.338954634,0,22.00416802,0,0,-5648.854772,-463.7558093,2053.683259,2075.508378,-149.7167179,1477.494622,-2375.160066,-1689.600125,-977.1191262,0,2194.015384,2155.610701,0,5611.100662,-2224.422323,87795.27802,1.013440609
19-02-2024,brand13,0,3.315086915,0,0,0,11.88207018,250.2863388,0,136.0535469,0,0,98.65164059,0,0,0,2.502965193,290.6584303,12.99765132,1046.038844,0,587.3073365,0,332.7969243,845.8992868,0,378.231056,0,193.6804458,0,0,0,0,-2108.960403,-12338.84477,13046.39975,5340.171043,0,3867.097337,-4525.766135,8928.807952,-3169.949824,0,5168.899152,5361.057269,0,17671.53033,-8078.20094,221144.8506,5602.99444
19-02-2024,brand19,0,1591.416309,3510.305141,0,0,2169.203672,3481.62511,0,1704.45147,0,0,205.9075707,1572.035049,0,0,0,4077.438667,0,3103.429098,0,0,0,1675.0443,0,127.3844852,1855.930301,0,30.54391483,0,239.6173066,0,5.660736827,4339.689684,-12950.19981,92050.85403,29819.01863,0,20897.10986,-47843.70252,10935.51015,-20172.35005,0,30675.25179,30919.75708,0,99732.60787,-43216.16232,1180037.059,26819.81359
19-02-2024,brand2,0,0,0,0,0,0,0,0,7.96974732,0,0,78.08185286,0,0,0,0,0,0,0,0,0,0,0,0,0,21.58582549,0,31.90018085,0,0,0,0,-8432.209172,-34995.60305,175562.281,81139.58921,-204.5453839,54322.08432,-61308.64103,73646.21155,-46914.81372,0,80803.1516,83357.18707,0,248022.3842,-122966.7086,2876299.676,61145.59932
19-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-243.7222727,-85.24799638,123.543396,94.23458905,-7.336698587,64.24745368,-102.1080387,-97.0458841,-45.35161824,0,97.58480275,108.7368534,0,418.124695,-95.18578941,4537.8251,459.4514081
19-02-2024,brand8,0,105.4873235,0,0,0,0,0,0,14.55316433,0,0,10.12877993,0,0,0,19.07334996,0,0,0,0,0,0,94.13044614,0,0,35.45855986,0,128.4247985,0,198.2913486,0,3.769129914,-27375.03969,-50911.24543,233484.2205,107314.9291,-86510.46114,68587.34231,-146318.6477,15640.26857,-58321.48603,0,112673.0746,104045.613,0,337785.3001,-152288.789,3369113.801,52.80289985
26-02-2024,brand0,5297.925482,18924.8785,0,20549.51162,0,24550.06637,14276.50998,0,14915.57861,0,0,10039.96717,10921.5019,0,22018.26202,0,26402.43724,20466.16293,0,11615.95386,2187.217186,0,10250.66213,12585.75075,12186.96562,30595.37334,0,1329.230182,0,4216.207907,0,0,-429174.2483,-77219.65887,587783.909,595858.8433,-513537.5755,421577.324,-660943.1417,584498.8144,-464125.1183,0,562379.3597,577053.0212,-288542.2121,1235120.1,-768276.7038,20991989.14,0.181839724
26-02-2024,brand1,30.84520303,159.6600955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.869512,0,0,-5468.21077,-326.8630382,1507.620225,1982.355774,-198.3602148,1411.181967,-2268.558547,-1576.201944,-1290.789598,-39.35226692,2095.543969,2058.862958,0,4671.410099,-2122.257608,85094.44152,0.002666576
26-02-2024,brand13,0,8.024396642,0,0,0,8.904895864,160.4763638,0,101.1246492,0,0,71.94593194,0,0,0,0,94.3727324,8.862646236,706.1864649,0,365.4845227,0,180.5920792,609.2780418,0,272.1211814,0,148.2436695,0,0,0,0,-1977.390913,-10546.222,6851.841612,4639.866551,0,3359.970204,-3915.638463,6565.578665,-3809.37339,0,4491.055078,4658.01378,0,10726.83639,-7011.141291,202208.7745,3067.298016
26-02-2024,brand19,0,314.6012596,2162.027121,0,0,1392.854025,2262.468928,0,1120.016808,0,0,121.7943869,1293.934545,0,0,0,2569.442901,0,2057.838045,0,0,0,1426.408629,1595.49863,74.33947959,1432.118061,0,396.1335913,0,362.1444866,0,0,4032.473618,-3198.341662,50739.43653,26050.02656,0,18255.8076,-41796.47013,9515.893326,-24373.73884,-1952.846224,26798.03564,27011.63654,0,60955.98513,-37712.45173,1083987.387,14163.14571
26-02-2024,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9850.075386,-13418.97287,110582.6585,71407.2841,-112.472924,47806.41048,-53954.96317,67550.54027,-57104.52724,0,71111.20057,73358.89172,0,152275.1014,-108098.8328,2614319.318,31554.99804
26-02-2024,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.3893479,-18.30600392,61.20139415,64.51976785,-6.968034548,43.98842122,-69.91049701,-66.07050762,-42.94633196,-1.371404987,66.81356477,74.44905963,0,133.061488,-65.09959944,3193.57364,215.8543913
26-02-2024,brand8,0,71.77899245,1445.566551,0,0,260.1461751,469.579681,0,393.5845425,0,0,255.0067003,0,0,0,0,1390.2309,0,0,0,0,0,1301.296931,3244.408224,0,0,0,618.5397841,0,131.4250113,0,0,-21936.26961,-16337.2764,110920.3396,93190.78378,-79157.61261,59560.28898,-127061.0676,14762.86505,-70047.43487,-7538.138055,97843.72243,90351.75539,-42088.92062,204788.3592,-132100.5116,3069330.144,0.20989196
04-03-2024,brand0,18807.65131,8594.061926,0,24450.43031,0,28700.84032,24311.25623,0,19449.88445,0,0,19141.04547,24603.51267,0,24994.42822,0,40873.57103,25007.13314,0,25210.35374,10239.79513,0,22737.24257,13975.46497,25241.84905,38646.88447,0,1087.429022,0,11246.67103,0,0,-415756.0598,-33518.74423,402165.9197,577229.2393,-444716.3422,408396.6543,-640278.6687,566224.3833,-235346.0771,0,544796.4961,559011.3837,0,1187411.899,-744256.4331,20489089.04,0.000384488
04-03-2024,brand1,112.9438681,64.33114486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75609849,0,0,47.63080765,0,0,0,64.85431211,0,0,-5356.517836,-266.804013,1392.797987,1941.864442,-357.3698824,1382.357355,-2222.221276,-1544.006656,-661.8502299,0,2052.740671,2016.808901,0,4711.354454,-2078.908661,84432.4385,1.4191E-05
